B0247AFC,/malware/localhost_05-18_18-23-0050_B0247AFC/results/ <all files> ,130,Malicious
A8641BB1,/malware/localhost_05-18_18-23-0051_A8641BB1/results/ <all files> ,90,Malicious
60D77CED,/malware/localhost_05-18_18-23-0052_60D77CED/results/ <all files> ,60,Suspicious
39C73BBD,/malware/localhost_05-18_18-23-0053_39C73BBD/results/ <all files> ,60,Suspicious
F5F2875B,/malware/localhost_05-18_18-23-0054_F5F2875B/results/ <all files> ,60,Suspicious
8E609ECA,/malware/localhost_05-18_18-23-0055_8E609ECA/results/ <all files> ,130,Malicious
BBA0D9F5,/malware/localhost_05-18_18-23-0055_BBA0D9F5/results/ <all files> ,120,Malicious
50CACF0D,/malware/localhost_05-18_18-24-0011_50CACF0D/results/ <all files> ,60,Suspicious
F5BDCFBA,/malware/localhost_05-18_18-24-0012_F5BDCFBA/results/ <all files> ,90,Malicious
F5B93328,/malware/localhost_05-18_18-24-0012_F5B93328/results/ <all files> ,60,Suspicious
1D3F368E,/malware/localhost_05-18_18-24-0013_1D3F368E/results/ <all files> ,50,Undetermined
AD4E7A1A,/malware/localhost_05-18_18-24-0013_AD4E7A1A/results/ <all files> ,90,Malicious
52BA874A,/malware/localhost_05-18_18-24-0014_52BA874A/results/ <all files> ,50,Undetermined
570E732D,/malware/localhost_05-18_18-24-0014_570E732D/results/ <all files> ,130,Malicious
22AB622D,/malware/localhost_05-18_18-24-0030_22AB622D/results/ <all files> ,60,Suspicious
8B03FE8C,/malware/localhost_05-18_18-24-0031_8B03FE8C/results/ <all files> ,60,Suspicious
4F192F1C,/malware/localhost_05-18_18-24-0032_4F192F1C/results/ <all files> ,60,Suspicious
210000B7,/malware/localhost_05-18_18-24-0032_210000B7/results/ <all files> ,130,Malicious
31C23B9C,/malware/localhost_05-18_18-24-0033_31C23B9C/results/ <all files> ,40,Undetermined
453DA460,/malware/localhost_05-18_18-24-0033_453DA460/results/ <all files> ,130,Malicious
6795CE56,/malware/localhost_05-18_18-24-0034_6795CE56/results/ <all files> ,60,Suspicious
9773E167,/malware/localhost_05-18_18-24-0035_9773E167/results/ <all files> ,130,Malicious
0D2E6639,/malware/localhost_05-18_18-24-0036_0D2E6639/results/ <all files> ,50,Undetermined
2D39DDF8,/malware/localhost_05-18_18-24-0036_2D39DDF8/results/ <all files> ,90,Malicious
D8DE394B,/malware/localhost_05-18_18-24-0037_D8DE394B/results/ <all files> ,60,Suspicious
90331F4B,/malware/localhost_05-18_18-24-0037_90331F4B/results/ <all files> ,80,Malicious
ED313CF5,/malware/localhost_05-18_18-24-0038_ED313CF5/results/ <all files> ,160,Malicious
7091186F,/malware/localhost_05-18_18-24-0038_7091186F/results/ <all files> ,120,Malicious
FD555F49,/malware/localhost_05-18_18-24-0039_FD555F49/results/ <all files> ,10,Undetermined
399FDBE5,/malware/localhost_05-18_18-24-0039_399FDBE5/results/ <all files> ,10,Undetermined
FA0EC42A,/malware/localhost_05-18_18-24-0040_FA0EC42A/results/ <all files> ,60,Suspicious
1D2A0FB3,/malware/localhost_05-18_18-24-0041_1D2A0FB3/results/ <all files> ,170,Malicious
30CAA5EC,/malware/localhost_05-18_18-24-0042_30CAA5EC/results/ <all files> ,170,Malicious
ED83A95B,/malware/localhost_05-18_18-24-0057_ED83A95B/results/ <all files> ,120,Malicious
EA703D21,/malware/localhost_05-18_18-24-0058_EA703D21/results/ <all files> ,60,Suspicious
4C3D7603,/malware/localhost_05-18_18-24-0058_4C3D7603/results/ <all files> ,80,Malicious
8DE4B845,/malware/localhost_05-18_18-24-0059_8DE4B845/results/ <all files> ,130,Malicious
E9880CA0,/malware/localhost_05-18_18-25-0015_E9880CA0/results/ <all files> ,120,Malicious
3B02D7FE,/malware/localhost_05-18_18-25-0030_3B02D7FE/results/ <all files> ,130,Malicious
21971E3A,/malware/localhost_05-18_18-25-0031_21971E3A/results/ <all files> ,50,Undetermined
70E33CBD,/malware/localhost_05-18_18-25-0031_70E33CBD/results/ <all files> ,80,Malicious
6A61F991,/malware/localhost_05-18_18-25-0032_6A61F991/results/ <all files> ,130,Malicious
2BE89316,/malware/localhost_05-18_18-25-0048_2BE89316/results/ <all files> ,130,Malicious
8097597D,/malware/localhost_05-18_18-25-0048_8097597D/results/ <all files> ,80,Malicious
EDA29211,/malware/localhost_05-18_18-25-0049_EDA29211/results/ <all files> ,80,Malicious
72F03E72,/malware/localhost_05-18_18-25-0049_72F03E72/results/ <all files> ,10,Undetermined
901E7DCE,/malware/localhost_05-18_18-25-0050_901E7DCE/results/ <all files> ,170,Malicious
1B54D8F0,/malware/localhost_05-18_18-26-0006_1B54D8F0/results/ <all files> ,130,Malicious
A0912093,/malware/localhost_05-18_18-26-0021_A0912093/results/ <all files> ,120,Malicious
5698AAE6,/malware/localhost_05-18_18-26-0037_5698AAE6/results/ <all files> ,90,Malicious
8CC0AFA1,/malware/localhost_05-18_18-26-0038_8CC0AFA1/results/ <all files> ,90,Malicious
95657ED7,/malware/localhost_05-18_18-26-0038_95657ED7/results/ <all files> ,50,Undetermined
5BDC3D93,/malware/localhost_05-18_18-26-0039_5BDC3D93/results/ <all files> ,50,Undetermined
248BED99,/malware/localhost_05-18_18-26-0039_248BED99/results/ <all files> ,90,Malicious
4AF27E42,/malware/localhost_05-18_18-26-0040_4AF27E42/results/ <all files> ,60,Suspicious
B53EE52F,/malware/localhost_05-18_18-26-0041_B53EE52F/results/ <all files> ,80,Malicious
25D6CAAE,/malware/localhost_05-18_18-26-0042_25D6CAAE/results/ <all files> ,130,Malicious
A1FFD5DE,/malware/localhost_05-18_18-26-0057_A1FFD5DE/results/ <all files> ,120,Malicious
64A99864,/malware/localhost_05-18_18-27-0013_64A99864/results/ <all files> ,50,Undetermined
3598C314,/malware/localhost_05-18_18-27-0013_3598C314/results/ <all files> ,40,Undetermined
75681314,/malware/localhost_05-18_18-27-0014_75681314/results/ <all files> ,60,Suspicious
9F2E287C,/malware/localhost_05-18_18-27-0015_9F2E287C/results/ <all files> ,90,Malicious
0EF0D584,/malware/localhost_05-18_18-27-0016_0EF0D584/results/ <all files> ,60,Suspicious
485ED2C6,/malware/localhost_05-18_18-27-0017_485ED2C6/results/ <all files> ,120,Malicious
E2AD51EA,/malware/localhost_05-18_18-27-0017_E2AD51EA/results/ <all files> ,90,Malicious
